seccion,municipio_clave,municipio,distrito_local,distrito_federal,tipo_seccion,tipo_codigo,centroide_lon,centroide_lat
542,2,ANGOSTURA,9,3,URBANA,2,-108.049144,25.081035
543,2,ANGOSTURA,9,3,URBANA,2,-108.054847,25.082464
544,2,ANGOSTURA,9,3,URBANA,2,-108.057719,25.084635
545,2,ANGOSTURA,9,3,URBANA,2,-108.06262,25.084218
546,2,ANGOSTURA,9,3,URBANA,2,-108.063779,25.081867
547,2,ANGOSTURA,9,3,URBANA,2,-108.060059,25.080972
548,2,ANGOSTURA,9,3,URBANA,2,-108.056539,25.080719
549,2,ANGOSTURA,9,3,URBANA,2,-108.049111,25.074772
550,2,ANGOSTURA,9,3,URBANA,2,-108.053762,25.07639
551,2,ANGOSTURA,9,3,URBANA,2,-108.05598,25.073019
552,2,ANGOSTURA,9,3,URBANA,2,-108.056744,25.07727
553,2,ANGOSTURA,9,3,URBANA,2,-108.058765,25.078529
554,2,ANGOSTURA,9,3,URBANA,2,-107.918394,25.061709
555,2,ANGOSTURA,9,3,URBANA,2,-107.910756,25.061833
556,2,ANGOSTURA,9,3,URBANA,2,-107.91086,25.058407
557,2,ANGOSTURA,9,3,URBANA,2,-107.918443,25.058282
558,2,ANGOSTURA,9,3,URBANA,2,-107.919146,25.055244
559,2,ANGOSTURA,9,3,URBANA,2,-107.914264,25.055376
560,2,ANGOSTURA,9,3,URBANA,2,-107.910011,25.055108
561,2,ANGOSTURA,9,3,URBANA,2,-107.910012,25.0519
562,2,ANGOSTURA,9,3,MIXTA,3,-108.043426,24.933371
563,3,BADIRAGUATO,6,3,MIXTA,3,-107.526679,25.422863
564,3,BADIRAGUATO,6,3,URBANA,2,-107.555723,25.368495
565,3,BADIRAGUATO,6,3,MIXTA,3,-107.489629,25.400438
566,3,BADIRAGUATO,6,3,URBANA,2,-107.554505,25.361699
567,3,BADIRAGUATO,6,3,MIXTA,3,-107.53145,25.339134
568,3,BADIRAGUATO,6,3,MIXTA,3,-107.582313,25.326087
569,3,BADIRAGUATO,6,3,RURAL,4,-107.48243,26.073461
570,3,BADIRAGUATO,6,3,RURAL,4,-107.366219,26.067731
571,3,BADIRAGUATO,6,3,RURAL,4,-107.328306,25.932801
572,3,BADIRAGUATO,6,3,RURAL,4,-107.376924,25.997406
573,3,BADIRAGUATO,6,3,RURAL,4,-107.494057,25.919444
574,3,BADIRAGUATO,6,3,RURAL,4,-107.555681,25.782431
575,3,BADIRAGUATO,6,3,RURAL,4,-107.298885,25.843451
576,3,BADIRAGUATO,6,3,RURAL,4,-107.418844,25.847853
577,3,BADIRAGUATO,6,3,RURAL,4,-107.176683,25.787396
578,3,BADIRAGUATO,6,3,RURAL,4,-107.068609,25.743069
579,3,BADIRAGUATO,6,3,RURAL,4,-107.121749,25.647298
580,3,BADIRAGUATO,6,3,RURAL,4,-107.27356,25.693184
581,3,BADIRAGUATO,6,3,RURAL,4,-107.389399,25.722115
582,3,BADIRAGUATO,6,3,RURAL,4,-107.482816,25.698523
583,3,BADIRAGUATO,6,3,RURAL,4,-107.531159,25.587841
584,3,BADIRAGUATO,6,3,RURAL,4,-107.471224,25.602047
585,3,BADIRAGUATO,6,3,RURAL,4,-107.33129,25.626441
586,3,BADIRAGUATO,6,3,RURAL,4,-107.567033,25.616155
587,3,BADIRAGUATO,6,3,RURAL,4,-107.386215,25.559695
588,3,BADIRAGUATO,6,3,RURAL,4,-107.242831,25.518248
589,3,BADIRAGUATO,6,3,RURAL,4,-107.385573,25.492645
590,3,BADIRAGUATO,6,3,RURAL,4,-107.48941,25.4972
592,3,BADIRAGUATO,6,3,RURAL,4,-107.598592,25.542549
593,3,BADIRAGUATO,6,3,RURAL,4,-107.656019,25.499656
594,3,BADIRAGUATO,6,3,RURAL,4,-107.630699,25.489037
595,3,BADIRAGUATO,6,3,RURAL,4,-107.621198,25.449628
596,3,BADIRAGUATO,6,3,RURAL,4,-107.578866,25.479647
597,3,BADIRAGUATO,6,3,RURAL,4,-107.57323,25.440578
598,3,BADIRAGUATO,6,3,RURAL,4,-107.426085,25.435572
599,3,BADIRAGUATO,6,3,RURAL,4,-107.247567,25.412109
600,3,BADIRAGUATO,6,3,RURAL,4,-107.303037,25.445291
601,3,BADIRAGUATO,6,3,RURAL,4,-107.35201,25.413091
603,3,BADIRAGUATO,6,3,RURAL,4,-107.585831,25.392383
604,3,BADIRAGUATO,6,3,RURAL,4,-107.647512,25.420923
605,3,BADIRAGUATO,6,3,RURAL,4,-107.721516,25.341351
607,3,BADIRAGUATO,6,3,RURAL,4,-107.46176,25.328986
609,3,BADIRAGUATO,6,3,RURAL,4,-107.28625,25.345057
610,3,BADIRAGUATO,6,3,RURAL,4,-107.237858,25.356533
611,3,BADIRAGUATO,6,3,RURAL,4,-107.376038,25.349561
613,3,BADIRAGUATO,6,3,RURAL,4,-107.659529,25.363126
614,3,BADIRAGUATO,6,3,RURAL,4,-107.71878,25.303656
616,3,BADIRAGUATO,6,3,RURAL,4,-107.646705,25.314206
617,3,BADIRAGUATO,6,3,RURAL,4,-107.514241,25.308887
618,3,BADIRAGUATO,6,3,RURAL,4,-107.198786,25.298079
619,3,BADIRAGUATO,6,3,RURAL,4,-107.309593,25.241482
620,3,BADIRAGUATO,6,3,RURAL,4,-107.426534,25.237879
621,3,BADIRAGUATO,6,3,RURAL,4,-107.503838,25.200923
622,3,BADIRAGUATO,6,3,RURAL,4,-107.578335,25.276032
623,3,BADIRAGUATO,6,3,RURAL,4,-107.62924,25.272313
625,3,BADIRAGUATO,6,3,RURAL,4,-107.674783,25.256329
627,3,BADIRAGUATO,6,3,RURAL,4,-107.595134,25.239322
628,3,BADIRAGUATO,6,3,RURAL,4,-107.434913,25.127152
629,4,CONCORDIA,24,1,MIXTA,3,-106.099708,23.297292
630,4,CONCORDIA,24,1,URBANA,2,-106.070464,23.289817
631,4,CONCORDIA,24,1,MIXTA,3,-106.05193,23.303314
632,4,CONCORDIA,24,1,URBANA,2,-106.064499,23.294896
633,4,CONCORDIA,24,1,URBANA,2,-106.068184,23.290263
634,4,CONCORDIA,24,1,URBANA,2,-106.068624,23.287014
635,4,CONCORDIA,24,1,URBANA,2,-106.065486,23.287846
636,4,CONCORDIA,24,1,URBANA,2,-106.059122,23.292486
637,4,CONCORDIA,24,1,URBANA,2,-106.063423,23.285111
638,4,CONCORDIA,24,1,RURAL,4,-106.150747,23.518745
639,4,CONCORDIA,24,1,RURAL,4,-105.996007,23.640739
641,4,CONCORDIA,24,1,RURAL,4,-105.861435,23.542451
642,4,CONCORDIA,24,1,RURAL,4,-105.797143,23.474355
643,4,CONCORDIA,24,1,RURAL,4,-105.857975,23.422242
644,4,CONCORDIA,24,1,RURAL,4,-105.838387,23.433914
645,4,CONCORDIA,24,1,RURAL,4,-105.886638,23.401892
646,4,CONCORDIA,24,1,RURAL,4,-105.972653,23.482643
648,4,CONCORDIA,24,1,RURAL,4,-106.071149,23.473511
649,4,CONCORDIA,24,1,RURAL,4,-106.120099,23.459955
650,4,CONCORDIA,24,1,RURAL,4,-106.192973,23.451486
651,4,CONCORDIA,24,1,MIXTA,3,-106.194489,23.393496
652,4,CONCORDIA,24,1,MIXTA,3,-106.1574,23.418778
653,4,CONCORDIA,24,1,URBANA,2,-106.167585,23.394058
654,4,CONCORDIA,24,1,MIXTA,3,-106.162717,23.346243
655,4,CONCORDIA,24,1,MIXTA,3,-106.116586,23.371212
656,4,CONCORDIA,24,1,MIXTA,3,-106.110985,23.357436
657,4,CONCORDIA,24,1,MIXTA,3,-106.077634,23.342197
658,4,CONCORDIA,24,1,RURAL,4,-106.043232,23.412085
659,4,CONCORDIA,24,1,RURAL,4,-105.902394,23.323911
660,4,CONCORDIA,24,1,RURAL,4,-105.929921,23.389697
661,4,CONCORDIA,24,1,RURAL,4,-105.769985,23.345569
662,4,CONCORDIA,24,1,RURAL,4,-105.779122,23.424349
663,4,CONCORDIA,24,1,RURAL,4,-105.997013,23.327935
664,4,CONCORDIA,24,1,MIXTA,3,-105.998735,23.185276
665,4,CONCORDIA,24,1,MIXTA,3,-105.997454,23.243932
666,4,CONCORDIA,24,1,RURAL,4,-106.155548,23.274159
667,4,CONCORDIA,24,1,MIXTA,3,-106.102723,23.25429
668,4,CONCORDIA,24,1,MIXTA,3,-106.146489,23.217264
669,4,CONCORDIA,24,1,MIXTA,3,-106.099027,23.179088
670,4,CONCORDIA,24,1,URBANA,2,-106.07876,23.149321
671,4,CONCORDIA,24,1,MIXTA,3,-106.080681,23.163418
672,4,CONCORDIA,24,1,MIXTA,3,-106.042188,23.152124
673,4,CONCORDIA,24,1,URBANA,2,-106.058705,23.127167
675,5,COSALA,19,6,URBANA,2,-106.698604,24.419474
676,5,COSALA,19,6,URBANA,2,-106.692053,24.419439
677,5,COSALA,19,6,URBANA,2,-106.689299,24.418009
678,5,COSALA,19,6,MIXTA,3,-106.679567,24.445446
679,5,COSALA,19,6,URBANA,2,-106.682191,24.412713
680,5,COSALA,19,6,URBANA,2,-106.68856,24.407577
681,5,COSALA,19,6,URBANA,2,-106.697616,24.407509
682,5,COSALA,19,6,MIXTA,3,-106.685103,24.385732
683,5,COSALA,19,6,RURAL,4,-106.924888,24.706134
685,5,COSALA,19,6,RURAL,4,-106.868444,24.73893
686,5,COSALA,19,6,RURAL,4,-106.82888,24.625766
687,5,COSALA,19,6,RURAL,4,-106.937657,24.61256
688,5,COSALA,19,6,RURAL,4,-106.993763,24.672188
690,5,COSALA,19,6,RURAL,4,-106.874497,24.524144
691,5,COSALA,19,6,RURAL,4,-106.791989,24.536893
692,5,COSALA,19,6,RURAL,4,-106.714641,24.578
694,5,COSALA,19,6,MIXTA,3,-106.713262,24.451976
695,5,COSALA,19,6,RURAL,4,-106.776033,24.471031
696,5,COSALA,19,6,RURAL,4,-106.926562,24.463453
697,5,COSALA,19,6,RURAL,4,-106.966061,24.509606
698,5,COSALA,19,6,RURAL,4,-106.97048,24.384143
699,5,COSALA,19,6,RURAL,4,-106.898132,24.377603
700,5,COSALA,19,6,RURAL,4,-106.827791,24.377376
701,5,COSALA,19,6,RURAL,4,-106.771611,24.396305
702,5,COSALA,19,6,RURAL,4,-106.725589,24.423526
703,5,COSALA,19,6,RURAL,4,-106.612253,24.417936
704,5,COSALA,19,6,RURAL,4,-106.65434,24.360873
705,5,COSALA,19,6,RURAL,4,-106.728621,24.382221
706,5,COSALA,19,6,RURAL,4,-106.787685,24.306559
707,5,COSALA,19,6,RURAL,4,-106.697775,24.307463
708,5,COSALA,19,6,RURAL,4,-106.602613,24.307413
709,5,COSALA,19,6,RURAL,4,-106.557445,24.257666
710,6,CULIACAN,11,7,URBANA,2,-107.392135,24.849033
711,6,CULIACAN,11,7,URBANA,2,-107.389061,24.848879
712,6,CULIACAN,11,7,URBANA,2,-107.387197,24.849463
713,6,CULIACAN,11,7,URBANA,2,-107.385465,24.850475
714,6,CULIACAN,11,7,URBANA,2,-107.383654,24.852347
715,6,CULIACAN,11,7,URBANA,2,-107.379698,24.853746
716,6,CULIACAN,11,7,URBANA,2,-107.382301,24.846732
717,6,CULIACAN,11,7,URBANA,2,-107.387453,24.844866
718,6,CULIACAN,11,7,URBANA,2,-107.392926,24.845587
719,6,CULIACAN,11,7,URBANA,2,-107.3991,24.844075
720,6,CULIACAN,11,7,URBANA,2,-107.395705,24.842955
721,6,CULIACAN,11,7,URBANA,2,-107.396549,24.841759
722,6,CULIACAN,11,7,URBANA,2,-107.39316,24.842577
723,6,CULIACAN,11,7,URBANA,2,-107.391331,24.841767
724,6,CULIACAN,11,7,URBANA,2,-107.390255,24.84158
725,6,CULIACAN,11,7,URBANA,2,-107.385012,24.841824
726,6,CULIACAN,11,7,URBANA,2,-107.386414,24.838778
727,6,CULIACAN,11,7,URBANA,2,-107.390419,24.838482
728,6,CULIACAN,11,7,URBANA,2,-107.392205,24.83811
729,6,CULIACAN,11,7,URBANA,2,-107.393492,24.83949
730,6,CULIACAN,11,7,URBANA,2,-107.3999,24.837673
731,6,CULIACAN,11,7,URBANA,2,-107.393481,24.835993
732,6,CULIACAN,11,7,URBANA,2,-107.390794,24.836437
733,6,CULIACAN,11,7,URBANA,2,-107.387095,24.835164
734,6,CULIACAN,11,7,URBANA,2,-107.382675,24.835789
735,6,CULIACAN,11,7,URBANA,2,-107.382405,24.832777
736,6,CULIACAN,11,7,URBANA,2,-107.381972,24.830672
737,6,CULIACAN,11,7,URBANA,2,-107.385971,24.831643
738,6,CULIACAN,11,7,URBANA,2,-107.388474,24.832243
739,6,CULIACAN,11,7,URBANA,2,-107.390462,24.832832
740,6,CULIACAN,11,7,URBANA,2,-107.390309,24.834857
741,6,CULIACAN,11,7,URBANA,2,-107.392738,24.834782
742,6,CULIACAN,11,7,URBANA,2,-107.392888,24.833238
743,6,CULIACAN,11,7,URBANA,2,-107.395638,24.832847
744,6,CULIACAN,11,7,URBANA,2,-107.399691,24.829659
745,6,CULIACAN,13,7,URBANA,2,-107.393981,24.829118
746,6,CULIACAN,11,7,URBANA,2,-107.392766,24.830879
747,6,CULIACAN,13,7,URBANA,2,-107.39249,24.828859
748,6,CULIACAN,13,7,URBANA,2,-107.39061,24.830366
749,6,CULIACAN,13,7,URBANA,2,-107.389628,24.829444
750,6,CULIACAN,13,7,URBANA,2,-107.38695,24.827184
751,6,CULIACAN,13,7,URBANA,2,-107.3912,24.827105
752,6,CULIACAN,13,7,URBANA,2,-107.393167,24.827444
753,6,CULIACAN,13,7,URBANA,2,-107.394255,24.826688
754,6,CULIACAN,13,7,URBANA,2,-107.397607,24.825857
755,6,CULIACAN,13,7,URBANA,2,-107.394733,24.824051
756,6,CULIACAN,13,7,URBANA,2,-107.393287,24.824979
757,6,CULIACAN,13,7,URBANA,2,-107.390137,24.824819
758,6,CULIACAN,13,7,URBANA,2,-107.387425,24.822813
759,6,CULIACAN,13,7,URBANA,2,-107.392114,24.822777
760,6,CULIACAN,13,7,URBANA,2,-107.395519,24.822638
761,6,CULIACAN,13,7,URBANA,2,-107.399393,24.82323
762,6,CULIACAN,13,7,URBANA,2,-107.400053,24.82139
763,6,CULIACAN,13,7,URBANA,2,-107.397354,24.82086
764,6,CULIACAN,13,7,URBANA,2,-107.399659,24.819412
765,6,CULIACAN,13,7,URBANA,2,-107.395219,24.82004
766,6,CULIACAN,13,7,URBANA,2,-107.394517,24.817485
767,6,CULIACAN,13,7,URBANA,2,-107.392865,24.819512
768,6,CULIACAN,13,7,URBANA,2,-107.390799,24.820345
769,6,CULIACAN,13,7,URBANA,2,-107.390271,24.818263
770,6,CULIACAN,13,7,URBANA,2,-107.388096,24.819627
771,6,CULIACAN,13,7,URBANA,2,-107.386546,24.820546
772,6,CULIACAN,13,7,URBANA,2,-107.38329,24.820284
773,6,CULIACAN,13,7,URBANA,2,-107.377089,24.819998
774,6,CULIACAN,13,7,URBANA,2,-107.370816,24.822957
775,6,CULIACAN,13,7,URBANA,2,-107.376771,24.818828
776,6,CULIACAN,13,7,URBANA,2,-107.380549,24.817023
777,6,CULIACAN,13,7,URBANA,2,-107.384061,24.818952
778,6,CULIACAN,13,7,URBANA,2,-107.384943,24.817486
779,6,CULIACAN,13,7,URBANA,2,-107.38811,24.815688
780,6,CULIACAN,13,7,URBANA,2,-107.393003,24.814834
781,6,CULIACAN,14,5,URBANA,2,-107.400705,24.814756
782,6,CULIACAN,13,7,URBANA,2,-107.393111,24.81054
783,6,CULIACAN,13,7,URBANA,2,-107.390211,24.811295
784,6,CULIACAN,13,7,URBANA,2,-107.388357,24.811878
785,6,CULIACAN,13,7,URBANA,2,-107.384627,24.813362
786,6,CULIACAN,13,7,URBANA,2,-107.381301,24.813725
787,6,CULIACAN,13,7,URBANA,2,-107.379499,24.813647
788,6,CULIACAN,13,7,URBANA,2,-107.376611,24.81774
789,6,CULIACAN,13,7,URBANA,2,-107.376406,24.816349
790,6,CULIACAN,13,7,URBANA,2,-107.376384,24.815209
791,6,CULIACAN,13,7,URBANA,2,-107.376382,24.813688
792,6,CULIACAN,13,7,URBANA,2,-107.370854,24.81608
793,6,CULIACAN,13,7,URBANA,2,-107.370995,24.814671
794,6,CULIACAN,13,7,URBANA,2,-107.364158,24.818489
795,6,CULIACAN,13,7,URBANA,2,-107.365463,24.813368
796,6,CULIACAN,13,7,URBANA,2,-107.363206,24.813635
797,6,CULIACAN,13,7,URBANA,2,-107.358934,24.812904
798,6,CULIACAN,13,7,URBANA,2,-107.362247,24.810676
799,6,CULIACAN,13,7,URBANA,2,-107.369828,24.81127
800,6,CULIACAN,13,7,URBANA,2,-107.368416,24.812392
801,6,CULIACAN,13,7,URBANA,2,-107.370027,24.813052
802,6,CULIACAN,13,7,URBANA,2,-107.374804,24.811633
803,6,CULIACAN,13,7,URBANA,2,-107.377059,24.811681
804,6,CULIACAN,13,7,URBANA,2,-107.381423,24.811638
805,6,CULIACAN,13,7,URBANA,2,-107.381533,24.810807
806,6,CULIACAN,13,7,URBANA,2,-107.381755,24.809356
807,6,CULIACAN,13,7,URBANA,2,-107.385485,24.809152
808,6,CULIACAN,13,7,URBANA,2,-107.389673,24.808709
810,6,CULIACAN,13,7,URBANA,2,-107.392502,24.805943
811,6,CULIACAN,13,7,URBANA,2,-107.389177,24.807046
812,6,CULIACAN,13,7,URBANA,2,-107.388486,24.805788
813,6,CULIACAN,13,7,URBANA,2,-107.386697,24.807017
814,6,CULIACAN,13,7,URBANA,2,-107.386379,24.805539
815,6,CULIACAN,13,7,URBANA,2,-107.38457,24.806687
817,6,CULIACAN,13,7,URBANA,2,-107.382193,24.807911
818,6,CULIACAN,13,7,URBANA,2,-107.382064,24.806397
819,6,CULIACAN,13,7,URBANA,2,-107.37992,24.807109
820,6,CULIACAN,13,7,URBANA,2,-107.376915,24.808415
821,6,CULIACAN,13,7,URBANA,2,-107.377802,24.810126
822,6,CULIACAN,13,7,URBANA,2,-107.374979,24.809588
823,6,CULIACAN,13,7,URBANA,2,-107.355064,24.804295
824,6,CULIACAN,13,7,URBANA,2,-107.372047,24.809679
825,6,CULIACAN,13,7,URBANA,2,-107.369929,24.809156
826,6,CULIACAN,13,7,URBANA,2,-107.367468,24.809357
827,6,CULIACAN,13,7,URBANA,2,-107.364463,24.808248
828,6,CULIACAN,13,7,URBANA,2,-107.361868,24.808505
829,6,CULIACAN,13,7,URBANA,2,-107.359536,24.80737
830,6,CULIACAN,13,7,URBANA,2,-107.358526,24.809465
831,6,CULIACAN,13,7,URBANA,2,-107.356468,24.806795
832,6,CULIACAN,13,7,URBANA,2,-107.354799,24.805572
833,6,CULIACAN,13,7,URBANA,2,-107.353991,24.803616
834,6,CULIACAN,13,7,URBANA,2,-107.358191,24.803377
835,6,CULIACAN,13,7,URBANA,2,-107.359565,24.805218
836,6,CULIACAN,13,7,URBANA,2,-107.361423,24.802843
837,6,CULIACAN,13,7,URBANA,2,-107.362947,24.804273
838,6,CULIACAN,13,7,URBANA,2,-107.364776,24.802448
839,6,CULIACAN,13,7,URBANA,2,-107.365143,24.804387
840,6,CULIACAN,13,7,URBANA,2,-107.364642,24.806128
841,6,CULIACAN,13,7,URBANA,2,-107.367902,24.806587
842,6,CULIACAN,13,7,URBANA,2,-107.368633,24.805744
843,6,CULIACAN,13,7,URBANA,2,-107.36719,24.802908
844,6,CULIACAN,13,7,URBANA,2,-107.369652,24.803849
845,6,CULIACAN,13,7,URBANA,2,-107.372359,24.804716
846,6,CULIACAN,13,7,URBANA,2,-107.374737,24.805479
847,6,CULIACAN,13,7,URBANA,2,-107.372739,24.806764
848,6,CULIACAN,13,7,URBANA,2,-107.372106,24.807694
849,6,CULIACAN,13,7,URBANA,2,-107.377331,24.807277
850,6,CULIACAN,13,7,URBANA,2,-107.377611,24.805936
851,6,CULIACAN,13,7,URBANA,2,-107.380401,24.804742
852,6,CULIACAN,13,7,URBANA,2,-107.38476,24.804418
853,6,CULIACAN,13,7,URBANA,2,-107.388088,24.804183
854,6,CULIACAN,13,7,URBANA,2,-107.39076,24.804849
856,6,CULIACAN,13,7,URBANA,2,-107.391959,24.80324
857,6,CULIACAN,13,7,URBANA,2,-107.392829,24.801776
858,6,CULIACAN,13,7,URBANA,2,-107.392101,24.800673
859,6,CULIACAN,13,7,URBANA,2,-107.389599,24.801742
860,6,CULIACAN,13,7,URBANA,2,-107.386472,24.80164
861,6,CULIACAN,13,7,URBANA,2,-107.384275,24.802987
862,6,CULIACAN,13,7,URBANA,2,-107.383721,24.802223
863,6,CULIACAN,13,7,URBANA,2,-107.383912,24.801128
864,6,CULIACAN,13,7,URBANA,2,-107.383767,24.800205
865,6,CULIACAN,13,7,URBANA,2,-107.384614,24.798911
866,6,CULIACAN,13,7,URBANA,2,-107.38662,24.798627
867,6,CULIACAN,13,7,URBANA,2,-107.389333,24.79898
868,6,CULIACAN,13,7,URBANA,2,-107.392742,24.79973
869,6,CULIACAN,14,5,URBANA,2,-107.395268,24.799172
870,6,CULIACAN,13,7,URBANA,2,-107.392603,24.798833
871,6,CULIACAN,13,7,URBANA,2,-107.39244,24.797364
872,6,CULIACAN,13,7,URBANA,2,-107.392173,24.795031
873,6,CULIACAN,13,7,URBANA,2,-107.38916,24.795917
874,6,CULIACAN,13,7,URBANA,2,-107.387252,24.795166
875,6,CULIACAN,13,7,URBANA,2,-107.38568,24.79722
876,6,CULIACAN,13,7,URBANA,2,-107.38397,24.797907
877,6,CULIACAN,13,7,URBANA,2,-107.384971,24.796507
878,6,CULIACAN,13,7,URBANA,2,-107.383198,24.796289
879,6,CULIACAN,13,7,URBANA,2,-107.386241,24.795756
880,6,CULIACAN,13,7,URBANA,2,-107.383429,24.794223
881,6,CULIACAN,13,7,URBANA,2,-107.38355,24.792631
882,6,CULIACAN,13,7,URBANA,2,-107.388702,24.793234
883,6,CULIACAN,13,7,URBANA,2,-107.392112,24.792468
884,6,CULIACAN,14,5,URBANA,2,-107.394952,24.791696
885,6,CULIACAN,13,7,URBANA,2,-107.388932,24.785423
886,6,CULIACAN,13,7,URBANA,2,-107.383244,24.790125
888,6,CULIACAN,12,5,URBANA,2,-107.417163,24.836446
889,6,CULIACAN,12,5,URBANA,2,-107.412866,24.841848
890,6,CULIACAN,12,5,URBANA,2,-107.410856,24.832474
891,6,CULIACAN,14,5,URBANA,2,-107.40729,24.832102
892,6,CULIACAN,14,5,URBANA,2,-107.408251,24.830905
893,6,CULIACAN,14,5,URBANA,2,-107.407291,24.829057
894,6,CULIACAN,14,5,URBANA,2,-107.409839,24.827879
895,6,CULIACAN,14,5,URBANA,2,-107.410084,24.830016
896,6,CULIACAN,14,5,URBANA,2,-107.412036,24.830991
897,6,CULIACAN,14,5,URBANA,2,-107.414957,24.831115
898,6,CULIACAN,14,5,URBANA,2,-107.420164,24.828355
899,6,CULIACAN,12,5,URBANA,2,-107.422508,24.829816
900,6,CULIACAN,12,5,URBANA,2,-107.426319,24.830866
901,6,CULIACAN,12,5,URBANA,2,-107.423455,24.827607
902,6,CULIACAN,12,5,URBANA,2,-107.424145,24.826424
904,6,CULIACAN,14,5,URBANA,2,-107.424381,24.823579
905,6,CULIACAN,14,5,URBANA,2,-107.425597,24.822654
906,6,CULIACAN,14,5,URBANA,2,-107.42387,24.82125
907,6,CULIACAN,14,5,URBANA,2,-107.422854,24.823419
908,6,CULIACAN,14,5,URBANA,2,-107.422237,24.823723
909,6,CULIACAN,14,5,URBANA,2,-107.422047,24.825249
910,6,CULIACAN,14,5,URBANA,2,-107.420941,24.824669
911,6,CULIACAN,14,5,URBANA,2,-107.420067,24.824016
912,6,CULIACAN,14,5,URBANA,2,-107.418237,24.824024
913,6,CULIACAN,14,5,URBANA,2,-107.417437,24.82723
914,6,CULIACAN,14,5,URBANA,2,-107.414393,24.82692
915,6,CULIACAN,14,5,URBANA,2,-107.412689,24.825349
916,6,CULIACAN,14,5,URBANA,2,-107.410869,24.824683
917,6,CULIACAN,14,5,URBANA,2,-107.40557,24.825476
918,6,CULIACAN,14,5,URBANA,2,-107.406781,24.820271
919,6,CULIACAN,14,5,URBANA,2,-107.408478,24.81762
920,6,CULIACAN,14,5,URBANA,2,-107.413395,24.819521
921,6,CULIACAN,14,5,URBANA,2,-107.410417,24.814246
922,6,CULIACAN,14,5,URBANA,2,-107.416291,24.819895
923,6,CULIACAN,14,5,URBANA,2,-107.413353,24.820639
924,6,CULIACAN,14,5,URBANA,2,-107.412871,24.821993
925,6,CULIACAN,14,5,URBANA,2,-107.414211,24.822612
926,6,CULIACAN,14,5,URBANA,2,-107.416102,24.823267
927,6,CULIACAN,14,5,URBANA,2,-107.416515,24.821693
928,6,CULIACAN,14,5,URBANA,2,-107.417361,24.822279
929,6,CULIACAN,14,5,URBANA,2,-107.418563,24.823057
930,6,CULIACAN,14,5,URBANA,2,-107.419085,24.82214
931,6,CULIACAN,14,5,URBANA,2,-107.420972,24.822249
932,6,CULIACAN,14,5,URBANA,2,-107.421305,24.820046
933,6,CULIACAN,14,5,URBANA,2,-107.42573,24.812624
934,6,CULIACAN,14,5,URBANA,2,-107.440679,24.804122
935,6,CULIACAN,14,5,URBANA,2,-107.422576,24.808238
936,6,CULIACAN,14,5,URBANA,2,-107.420476,24.808906
937,6,CULIACAN,14,5,URBANA,2,-107.417567,24.81049
938,6,CULIACAN,14,5,URBANA,2,-107.416171,24.810297
939,6,CULIACAN,14,5,URBANA,2,-107.413208,24.81121
940,6,CULIACAN,14,5,URBANA,2,-107.414676,24.809121
941,6,CULIACAN,14,5,URBANA,2,-107.403445,24.809449
942,6,CULIACAN,14,5,URBANA,2,-107.397796,24.810692
944,6,CULIACAN,14,5,URBANA,2,-107.397286,24.808353
945,6,CULIACAN,14,5,URBANA,2,-107.402478,24.807048
946,6,CULIACAN,14,5,URBANA,2,-107.402016,24.80796
947,6,CULIACAN,14,5,URBANA,2,-107.405868,24.807088
948,6,CULIACAN,14,5,URBANA,2,-107.408683,24.801631
949,6,CULIACAN,14,5,URBANA,2,-107.408806,24.804182
950,6,CULIACAN,14,5,URBANA,2,-107.409758,24.802477
951,6,CULIACAN,14,5,URBANA,2,-107.415912,24.806764
952,6,CULIACAN,14,5,URBANA,2,-107.430629,24.796993
953,6,CULIACAN,14,5,URBANA,2,-107.413017,24.794907
954,6,CULIACAN,14,5,URBANA,2,-107.404654,24.796682
955,6,CULIACAN,14,5,URBANA,2,-107.407024,24.797879
956,6,CULIACAN,14,5,URBANA,2,-107.4038,24.799154
957,6,CULIACAN,14,5,URBANA,2,-107.405772,24.800448
960,6,CULIACAN,14,5,URBANA,2,-107.403171,24.80474
961,6,CULIACAN,14,5,URBANA,2,-107.4012,24.806054
963,6,CULIACAN,14,5,URBANA,2,-107.397122,24.806296
964,6,CULIACAN,14,5,URBANA,2,-107.396663,24.804181
966,6,CULIACAN,14,5,URBANA,2,-107.403803,24.802248
967,6,CULIACAN,14,5,URBANA,2,-107.400724,24.802496
